Timestamp,Player,Black_Card,Selected_card,Ignored_card
2018-06-01T14:28:32,Vlad,BqRYfhwj5SoK-jLrzxuUZnA,WhIqBcBLtQqeEEEG-zkGkMw,Wf-jOr0aDTzGjLO__X3yQ2g
2018-06-01T14:28:32,Vlad,BqRYfhwj5SoK-jLrzxuUZnA,WhIqBcBLtQqeEEEG-zkGkMw,WkJPKp4bUSX2RvPTMXg9vKA
2018-06-01T14:28:32,Vlad,BqRYfhwj5SoK-jLrzxuUZnA,WhIqBcBLtQqeEEEG-zkGkMw,WqTdQJYqoRQ25c43s21i1Ew
2018-06-01T14:28:32,Vlad,BqRYfhwj5SoK-jLrzxuUZnA,WhIqBcBLtQqeEEEG-zkGkMw,WeawWOjjYT0W67WEfAXau2g
2018-06-01T14:28:33,Vlad,B9MIo8sUYRhmpq2-nkSZf6A,WNFmd1QlpRqCBx0XNrroS2Q,W7Ycy8GwxQF64ciTIw-atPg
2018-06-01T14:28:33,Vlad,B9MIo8sUYRhmpq2-nkSZf6A,WNFmd1QlpRqCBx0XNrroS2Q,WPNKgfX0mSGiB_fTApGDS7g
2018-06-01T14:28:33,Vlad,B9MIo8sUYRhmpq2-nkSZf6A,WNFmd1QlpRqCBx0XNrroS2Q,W0fqYpHMxQGGR7TvJfBb-hg
2018-06-01T14:28:33,Vlad,B9MIo8sUYRhmpq2-nkSZf6A,WNFmd1QlpRqCBx0XNrroS2Q,WXs3zblltQ-2SLrYgop9zZA
2018-06-01T14:28:34,Vlad,BmmndJqrbQSGa9X-rkeMBdQ,WQshkZOQkQw2rM82rv6PGDg,WtTamcLnWTUK8BGFX4rVQ5w
2018-06-01T14:28:34,Vlad,BmmndJqrbQSGa9X-rkeMBdQ,WQshkZOQkQw2rM82rv6PGDg,W_1n-AXKZQjuOvUWAnqyHsw
2018-06-01T14:28:34,Vlad,BmmndJqrbQSGa9X-rkeMBdQ,WQshkZOQkQw2rM82rv6PGDg,W0uvfoxMGSRqzTJ8oO9rMQg
2018-06-01T14:28:34,Vlad,BmmndJqrbQSGa9X-rkeMBdQ,WQshkZOQkQw2rM82rv6PGDg,WwKZ7zWlWQI2NTy37JA4c_w
2018-06-01T14:28:34,Vlad,B_q0Sl4wHTSO5tEzWgv07hw,W46KxkJJcQvymYiUqhRr8Xg,WjFS4auTVSK-EGhqGMSKYCA
2018-06-01T14:28:34,Vlad,B_q0Sl4wHTSO5tEzWgv07hw,W46KxkJJcQvymYiUqhRr8Xg,WNFKNY39sR-qMwPJ6_bdGpA
2018-06-01T14:28:34,Vlad,B_q0Sl4wHTSO5tEzWgv07hw,W46KxkJJcQvymYiUqhRr8Xg,WQJd1lZKxTuujB8e1o0qsmA
2018-06-01T14:28:34,Vlad,B_q0Sl4wHTSO5tEzWgv07hw,W46KxkJJcQvymYiUqhRr8Xg,WIrYUlUTXTYqAqtVeFLHSZA
2018-06-01T14:28:35,Vlad,BfmEXQ-_aSdixAslZM2fS3w,WniyJPKTbQQiHQ_iG83EciQ,WU8RHtZf7T-mO4lZ3l9oVpA
2018-06-01T14:28:35,Vlad,BfmEXQ-_aSdixAslZM2fS3w,WniyJPKTbQQiHQ_iG83EciQ,W0VPYjuwWTa2YmJKXsGYrCw
2018-06-01T14:28:35,Vlad,BfmEXQ-_aSdixAslZM2fS3w,WniyJPKTbQQiHQ_iG83EciQ,WaZ1JJzCbSeGtEEVJ1k_wSA
2018-06-01T14:28:35,Vlad,BfmEXQ-_aSdixAslZM2fS3w,WniyJPKTbQQiHQ_iG83EciQ,WRR2meydZQp-qLynhw0cyzQ
2018-06-01T14:28:36,Vlad,BlIPp2xBHSI-BH58uErCulw,WRlTYz5z4QGW8t5fCn2H7oA,WA_uhoMU6Swu95eO5NJIzRg
2018-06-01T14:28:36,Vlad,BlIPp2xBHSI-BH58uErCulw,WRlTYz5z4QGW8t5fCn2H7oA,WpthWgkh8Qg2Yw4vbsj0luw
2018-06-01T14:28:36,Vlad,BlIPp2xBHSI-BH58uErCulw,WRlTYz5z4QGW8t5fCn2H7oA,Wl6QQ6RIwQhOKsUvhdvRqdg
2018-06-01T14:28:36,Vlad,BlIPp2xBHSI-BH58uErCulw,WRlTYz5z4QGW8t5fCn2H7oA,W0S5ILzqPQ5utZ7Jjn5HvHg
2018-06-01T14:28:36,Vlad,B1ExcJ5u3R42IgUnK7s7Vkg,W3y74vdQYRfCEISJU6DYUiQ,WJMEQKXDMRG2uaJFqTnvE9A
2018-06-01T14:28:36,Vlad,B1ExcJ5u3R42IgUnK7s7Vkg,W3y74vdQYRfCEISJU6DYUiQ,Wh0hg4KVISLatxatpxZEDCw
2018-06-01T14:28:36,Vlad,B1ExcJ5u3R42IgUnK7s7Vkg,W3y74vdQYRfCEISJU6DYUiQ,WCv9CB3tYS9qLNjV3132u8A
2018-06-01T14:28:36,Vlad,B1ExcJ5u3R42IgUnK7s7Vkg,W3y74vdQYRfCEISJU6DYUiQ,WwHP6ORl6Qc-Ahj5WBCwY3Q
2018-06-01T14:28:37,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W4Tn2AanWTqW-Hjb9GtYgCQ,W3VOa-yQlT4m4qdo9A4UNyw
2018-06-01T14:28:37,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W4Tn2AanWTqW-Hjb9GtYgCQ,W7xwuO9K1RKWWduySng4pjQ
2018-06-01T14:28:37,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W4Tn2AanWTqW-Hjb9GtYgCQ,W76YdvA_LQqaesqSamkS1Eg
2018-06-01T14:28:37,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W4Tn2AanWTqW-Hjb9GtYgCQ,Wy0t16oQhSIKpmOlfG3IJWg
2018-06-01T14:28:38,Vlad,BigcI0NozQFiNdXZC6AQEhA,WHOnhgVzPTIKUdHNxBJ5r6Q,WgM3_k9_zTF-Qm4PtuZbGcg
2018-06-01T14:28:38,Vlad,BigcI0NozQFiNdXZC6AQEhA,WHOnhgVzPTIKUdHNxBJ5r6Q,WBvquQD7RQM6GPg4ReD0AWg
2018-06-01T14:28:38,Vlad,BigcI0NozQFiNdXZC6AQEhA,WHOnhgVzPTIKUdHNxBJ5r6Q,WTjkRb-v-Q5O-SmplhIp_zw
2018-06-01T14:28:38,Vlad,BigcI0NozQFiNdXZC6AQEhA,WHOnhgVzPTIKUdHNxBJ5r6Q,WjS5FGer4RV2J4-67s1gGhw
2018-06-01T14:28:39,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,W9I0N2wZMSX-ptqFic8iKSw,WYrLvNuh3SZ2ThDayXjHnNg
2018-06-01T14:28:39,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,W9I0N2wZMSX-ptqFic8iKSw,WNpzJ64fTTbG1Uk2gZ6HMaw
2018-06-01T14:28:39,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,W9I0N2wZMSX-ptqFic8iKSw,WSIiESWOZQJSsWUazs_tPnw
2018-06-01T14:28:39,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,W9I0N2wZMSX-ptqFic8iKSw,WPbYmAPUWS6eYEVTgZQjNww
2018-06-01T14:28:39,Vlad,BIvcf77BjQ0Kp2f7RKfY-gw,WUeZ6ma6BRN60eG3qjuKpkQ,WZV2MY6wdQs2g6z3Oj2LB2Q
2018-06-01T14:28:39,Vlad,BIvcf77BjQ0Kp2f7RKfY-gw,WUeZ6ma6BRN60eG3qjuKpkQ,WONBc9k5XTMG6tnKaCp-0pw
2018-06-01T14:28:39,Vlad,BIvcf77BjQ0Kp2f7RKfY-gw,WUeZ6ma6BRN60eG3qjuKpkQ,WylfMcj5UShqy2s6Dg4Hwfg
2018-06-01T14:28:39,Vlad,BIvcf77BjQ0Kp2f7RKfY-gw,WUeZ6ma6BRN60eG3qjuKpkQ,WYpdwNPDfSLyzr9k-gxCioA
2018-06-01T14:28:40,Vlad,BYecySopARYGO2nz-OlIglQ,WZJwakUA2R8ChnzlSJUycgw,WlrhTrhtUS9u_wsUz5wdl_A
2018-06-01T14:28:40,Vlad,BYecySopARYGO2nz-OlIglQ,WZJwakUA2R8ChnzlSJUycgw,W506sWoX-SvqwhjatzU7xxQ
2018-06-01T14:28:40,Vlad,BYecySopARYGO2nz-OlIglQ,WZJwakUA2R8ChnzlSJUycgw,WqiXxPeaqSUKU7OyQvzNWvQ
2018-06-01T14:28:40,Vlad,BYecySopARYGO2nz-OlIglQ,WZJwakUA2R8ChnzlSJUycgw,WYouea0wcQi-kyCwJJEcdtg
2018-06-01T14:28:40,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,WGQePl3qIQVeXrARs07zf3w,W4UHesWY3RSuyIM3xXeG6UQ
2018-06-01T14:28:40,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,WGQePl3qIQVeXrARs07zf3w,WykTBXZEUT5uq9AZQ5Ak-8A
2018-06-01T14:28:40,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,WGQePl3qIQVeXrARs07zf3w,WfNg8JDApQouAZB3NFWW9cw
2018-06-01T14:28:40,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,WGQePl3qIQVeXrARs07zf3w,W8ppFUz47S0uDeqzDvM0baw
2018-06-01T14:28:41,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WGBCfr6OSTyiGYmkagXdhkw,Wji7GPxPbQMy4BZWn9YwuvA
2018-06-01T14:28:41,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WGBCfr6OSTyiGYmkagXdhkw,WSeQJoU4wRRaRrPA2QDo9Mw
2018-06-01T14:28:41,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WGBCfr6OSTyiGYmkagXdhkw,WTz1dthADSsCayvBKhk80Cg
2018-06-01T14:28:41,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WGBCfr6OSTyiGYmkagXdhkw,WHuwnCrG-RlWrSrk7mR0F8A
2018-06-01T14:28:41,Vlad,Bx0efTX3tRti51vE7G7uYAQ,WAgNOsx2BTYibKmw75VvNyQ,Wk3JUcaYeRVabZ76hihGVKw
2018-06-01T14:28:41,Vlad,Bx0efTX3tRti51vE7G7uYAQ,WAgNOsx2BTYibKmw75VvNyQ,WWiO4IeVhRoCbykwOfdJtyg
2018-06-01T14:28:41,Vlad,Bx0efTX3tRti51vE7G7uYAQ,WAgNOsx2BTYibKmw75VvNyQ,Wt82s84LfSzK9w8M1l0wyvQ
2018-06-01T14:28:41,Vlad,Bx0efTX3tRti51vE7G7uYAQ,WAgNOsx2BTYibKmw75VvNyQ,WKrKrWwk9SrOr5UwoP0_WRQ
2018-06-01T14:28:42,Vlad,BXOTjGkXbTtKrK_mf3FQa-g,WqweqxYDGRQu05talLxTHaw,Wi-PkjYtIQ8GTco0D_ce2eQ
2018-06-01T14:28:42,Vlad,BXOTjGkXbTtKrK_mf3FQa-g,WqweqxYDGRQu05talLxTHaw,WM9jjKC6zQb68ebXuC0HcyA
2018-06-01T14:28:42,Vlad,BXOTjGkXbTtKrK_mf3FQa-g,WqweqxYDGRQu05talLxTHaw,W8xm6DsZTSIOq17fM7DNPmA
2018-06-01T14:28:42,Vlad,BXOTjGkXbTtKrK_mf3FQa-g,WqweqxYDGRQu05talLxTHaw,WWxbgxA3BSMK6P_89srsVRQ
2018-06-01T14:28:43,Vlad,B45wluancTFCFza2BKw5Sgw,WgwWO0CWTQmS8mVRY3npt1A,W3_N2tO7IReW2Gh74TxdpQg
2018-06-01T14:28:43,Vlad,B45wluancTFCFza2BKw5Sgw,WgwWO0CWTQmS8mVRY3npt1A,WmavTY8jYQ_6dBJLgsOvBFg
2018-06-01T14:28:43,Vlad,B45wluancTFCFza2BKw5Sgw,WgwWO0CWTQmS8mVRY3npt1A,WVcVC5e19SfCx794c6nv9aQ
2018-06-01T14:28:43,Vlad,B45wluancTFCFza2BKw5Sgw,WgwWO0CWTQmS8mVRY3npt1A,WkBrWKCFIQ8eaT_VjVI-A2g
2018-06-01T14:28:44,Vlad,BpjhrHO8uRWOHPgPOmkl59g,Wvfvtk_wdSVqq4XPHidWvpw,WDbDpxUJZSjWMGKdlb_NVCw
2018-06-01T14:28:44,Vlad,BpjhrHO8uRWOHPgPOmkl59g,Wvfvtk_wdSVqq4XPHidWvpw,WkTQ-d3JfSdeAMp2vQMwK6g
2018-06-01T14:28:44,Vlad,BpjhrHO8uRWOHPgPOmkl59g,Wvfvtk_wdSVqq4XPHidWvpw,W2qRAhez7TBmc17UlVo5d1g
2018-06-01T14:28:44,Vlad,BpjhrHO8uRWOHPgPOmkl59g,Wvfvtk_wdSVqq4XPHidWvpw,WDwKam6AtRV2VDTSV8It0AQ
2018-06-01T14:28:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WmOaAkwdZTECEyGjLAeozHA,W-bL7bN5PRhaFnGp_gSDZdA
2018-06-01T14:28:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WmOaAkwdZTECEyGjLAeozHA,WXiONnXS3QoaVqOFu7qdt_A
2018-06-01T14:28:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WmOaAkwdZTECEyGjLAeozHA,W_sXEpCh7Rey65RNy43IX-A
2018-06-01T14:28:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WmOaAkwdZTECEyGjLAeozHA,WPaJhiyxrQb-QWBsu3TlwZg
2018-06-01T14:28:45,Vlad,BWisiifizR7Wxk-j2-5jn5g,W6c9NGuWSRCaIMIZyEHBjag,WDZn_vSVpRViBt5cnP7h3Sw
2018-06-01T14:28:45,Vlad,BWisiifizR7Wxk-j2-5jn5g,W6c9NGuWSRCaIMIZyEHBjag,WjvXcEhbDRqKZd9l_zYumow
2018-06-01T14:28:45,Vlad,BWisiifizR7Wxk-j2-5jn5g,W6c9NGuWSRCaIMIZyEHBjag,W3SX4zSATRqi2l5HJCvoGjg
2018-06-01T14:28:45,Vlad,BWisiifizR7Wxk-j2-5jn5g,W6c9NGuWSRCaIMIZyEHBjag,WInoYmB7cQXe-dMFZ7Tci_A
2018-06-01T14:28:46,Vlad,B--ffflrKTUabsk1GXp_EbA,Wr38PcEVMSQSahFWc2qW-mg,W_LrI3WPAQeO4URaVj-T5tw
2018-06-01T14:28:46,Vlad,B--ffflrKTUabsk1GXp_EbA,Wr38PcEVMSQSahFWc2qW-mg,Wt0AX4Q4yRyG97FP9n9RJjw
2018-06-01T14:28:46,Vlad,B--ffflrKTUabsk1GXp_EbA,Wr38PcEVMSQSahFWc2qW-mg,WzzAuMaAgTs6gPaCLJlqvhA
2018-06-01T14:28:46,Vlad,B--ffflrKTUabsk1GXp_EbA,Wr38PcEVMSQSahFWc2qW-mg,WwDW0YD1xSTSUtwRC0JgQuA
2018-06-01T14:28:46,Vlad,Ba3awX1yiTkSIlV7ESWD6Tw,WhIOHXoCzS8-DfruvQjCkWA,WgjMa6yy2Sn2Vy3Ejzf0nLQ
2018-06-01T14:28:46,Vlad,Ba3awX1yiTkSIlV7ESWD6Tw,WhIOHXoCzS8-DfruvQjCkWA,W3IkgaD2VTiuF9vZ4zqaXnw
2018-06-01T14:28:46,Vlad,Ba3awX1yiTkSIlV7ESWD6Tw,WhIOHXoCzS8-DfruvQjCkWA,WalAkS9-bTt-x2d7Y6RfDVA
2018-06-01T14:28:46,Vlad,Ba3awX1yiTkSIlV7ESWD6Tw,WhIOHXoCzS8-DfruvQjCkWA,Wsac1ZnNiQiatBt1EIJuc-g
2018-06-01T14:28:47,Vlad,BiBujBqxlTZCSBniBnE8h_g,WM5XDGga7TE2iUV57iFZvfw,WO3n2xwpuRlyr_H8Hl7JVFg
2018-06-01T14:28:47,Vlad,BiBujBqxlTZCSBniBnE8h_g,WM5XDGga7TE2iUV57iFZvfw,WGTffEudrQ8Gm_dK9qnl6Qg
2018-06-01T14:28:47,Vlad,BiBujBqxlTZCSBniBnE8h_g,WM5XDGga7TE2iUV57iFZvfw,WiHhIkV5wTuCHtKL5-vrQpw
2018-06-01T14:28:47,Vlad,BiBujBqxlTZCSBniBnE8h_g,WM5XDGga7TE2iUV57iFZvfw,W687bczJfTq-aH4E9ar1Qnw
2018-06-01T14:28:48,Vlad,BokNI6UtEQLaIgP6-lgEPSQ,WNyEM2CV-SVGSWiB05gB1-A,W1_rHVZtaQOKtlrNqYCDErA
2018-06-01T14:28:48,Vlad,BokNI6UtEQLaIgP6-lgEPSQ,WNyEM2CV-SVGSWiB05gB1-A,WDldR6erRQuKtUiPdkKuJHQ
2018-06-01T14:28:48,Vlad,BokNI6UtEQLaIgP6-lgEPSQ,WNyEM2CV-SVGSWiB05gB1-A,WUd8l_8aBS7eT1vCcMiivUA
2018-06-01T14:28:48,Vlad,BokNI6UtEQLaIgP6-lgEPSQ,WNyEM2CV-SVGSWiB05gB1-A,WIbSsufrHTZmf5A9aprjGgA
2018-05-31T21:35:00,Nuno,BiBujBqxlTZCSBniBnE8h_g,WQshkZOQkQw2rM82rv6PGDg,WmOaAkwdZTECEyGjLAeozHA
2018-05-31T21:35:00,Nuno,BiBujBqxlTZCSBniBnE8h_g,WQshkZOQkQw2rM82rv6PGDg,WalAkS9-bTt-x2d7Y6RfDVA
2018-05-31T21:35:00,Nuno,BiBujBqxlTZCSBniBnE8h_g,WQshkZOQkQw2rM82rv6PGDg,WXs3zblltQ-2SLrYgop9zZA
2018-05-31T21:35:00,Nuno,BiBujBqxlTZCSBniBnE8h_g,WQshkZOQkQw2rM82rv6PGDg,W8Y4gohaJSkWfC05uDITIHA
2018-05-31T21:35:16,Nuno,BHW4YDkkcSbGFrbJcjUtCrQ,WHOnhgVzPTIKUdHNxBJ5r6Q,WhIqBcBLtQqeEEEG-zkGkMw
2018-05-31T21:35:16,Nuno,BHW4YDkkcSbGFrbJcjUtCrQ,WHOnhgVzPTIKUdHNxBJ5r6Q,WmNZdLIioQ6GFKUms4sa5vQ
2018-05-31T21:35:16,Nuno,BHW4YDkkcSbGFrbJcjUtCrQ,WHOnhgVzPTIKUdHNxBJ5r6Q,WqTdQJYqoRQ25c43s21i1Ew
2018-05-31T21:35:16,Nuno,BHW4YDkkcSbGFrbJcjUtCrQ,WHOnhgVzPTIKUdHNxBJ5r6Q,W8ppFUz47S0uDeqzDvM0baw
2018-05-31T21:35:42,Nuno,BvVbqDDmzSo6_sTekMALkUw,WSeQJoU4wRRaRrPA2QDo9Mw,WZJwakUA2R8ChnzlSJUycgw
2018-05-31T21:35:42,Nuno,BvVbqDDmzSo6_sTekMALkUw,WSeQJoU4wRRaRrPA2QDo9Mw,Wrj55az8cQ8aMiqqUpNl0Rg
2018-05-31T21:35:42,Nuno,BvVbqDDmzSo6_sTekMALkUw,WSeQJoU4wRRaRrPA2QDo9Mw,WkZ7RiLTqQYamreXK5XfwhQ
2018-05-31T21:35:42,Nuno,BvVbqDDmzSo6_sTekMALkUw,WSeQJoU4wRRaRrPA2QDo9Mw,WxlpZ8NiNTDeFql86kRkaKQ
2018-05-31T21:36:24,Nuno,BsltcbSWcR1i1S-JziJgr6A,WXiONnXS3QoaVqOFu7qdt_A,WsobroI-rS42Ci8LdtFJvLg
2018-05-31T21:36:24,Nuno,BsltcbSWcR1i1S-JziJgr6A,WXiONnXS3QoaVqOFu7qdt_A,WYCXH46GIRjmgjvQw0Uq62g
2018-05-31T21:36:24,Nuno,BsltcbSWcR1i1S-JziJgr6A,WXiONnXS3QoaVqOFu7qdt_A,Wt0AX4Q4yRyG97FP9n9RJjw
2018-05-31T21:36:24,Nuno,BsltcbSWcR1i1S-JziJgr6A,WXiONnXS3QoaVqOFu7qdt_A,WRR2meydZQp-qLynhw0cyzQ
2018-05-31T21:37:14,Nuno,B1zOPUQ1LTgeOak9Ft4R91Q,WCIU0w5PUT7S7zK5RmoOsxw,Wkp1Fyqt6T_qTCwzL3kv0ZQ
2018-05-31T21:37:14,Nuno,B1zOPUQ1LTgeOak9Ft4R91Q,WCIU0w5PUT7S7zK5RmoOsxw,WRywMYlhDSuu8S6qjDTl3tw
2018-05-31T21:37:14,Nuno,B1zOPUQ1LTgeOak9Ft4R91Q,WCIU0w5PUT7S7zK5RmoOsxw,WLcLtaw6ZSKeO0yoNBe1pMA
2018-05-31T21:37:14,Nuno,B1zOPUQ1LTgeOak9Ft4R91Q,WCIU0w5PUT7S7zK5RmoOsxw,WwDW0YD1xSTSUtwRC0JgQuA
2018-05-31T21:37:28,Nuno,Ba3awX1yiTkSIlV7ESWD6Tw,WHuwnCrG-RlWrSrk7mR0F8A,WM9jjKC6zQb68ebXuC0HcyA
2018-05-31T21:37:28,Nuno,Ba3awX1yiTkSIlV7ESWD6Tw,WHuwnCrG-RlWrSrk7mR0F8A,WHWXdODaRTdS9RJqBvlA1XQ
2018-05-31T21:37:28,Nuno,Ba3awX1yiTkSIlV7ESWD6Tw,WHuwnCrG-RlWrSrk7mR0F8A,WNFmd1QlpRqCBx0XNrroS2Q
2018-05-31T21:37:28,Nuno,Ba3awX1yiTkSIlV7ESWD6Tw,WHuwnCrG-RlWrSrk7mR0F8A,WD35qjbCYQCOTam4W4OAhag
2018-05-31T21:37:43,Nuno,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDldR6erRQuKtUiPdkKuJHQ,WmavTY8jYQ_6dBJLgsOvBFg
2018-05-31T21:37:43,Nuno,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDldR6erRQuKtUiPdkKuJHQ,WHn3QyD3NRuCliGasyXRLOg
2018-05-31T21:37:43,Nuno,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDldR6erRQuKtUiPdkKuJHQ,Wd_sfCoExSgi4O4lGEW3oWg
2018-05-31T21:37:43,Nuno,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDldR6erRQuKtUiPdkKuJHQ,W3SX4zSATRqi2l5HJCvoGjg
2018-05-31T21:38:00,Nuno,BXOTjGkXbTtKrK_mf3FQa-g,Wk3JUcaYeRVabZ76hihGVKw,WAgNOsx2BTYibKmw75VvNyQ
2018-05-31T21:38:00,Nuno,BXOTjGkXbTtKrK_mf3FQa-g,Wk3JUcaYeRVabZ76hihGVKw,WAY2yzDXiRPWIXgy1CbjSUw
2018-05-31T21:38:00,Nuno,BXOTjGkXbTtKrK_mf3FQa-g,Wk3JUcaYeRVabZ76hihGVKw,WFm1qoa0cQeeERI7jhW2zCg
2018-05-31T21:38:00,Nuno,BXOTjGkXbTtKrK_mf3FQa-g,Wk3JUcaYeRVabZ76hihGVKw,WU_3s1uxeRVmvqP4rEd1V0g
2018-05-31T21:38:18,Nuno,BXjpMKJm4R0yHvyLkxbOEXA,WgwWO0CWTQmS8mVRY3npt1A,Wvfvtk_wdSVqq4XPHidWvpw
2018-05-31T21:38:18,Nuno,BXjpMKJm4R0yHvyLkxbOEXA,WgwWO0CWTQmS8mVRY3npt1A,WDbDpxUJZSjWMGKdlb_NVCw
2018-05-31T21:38:18,Nuno,BXjpMKJm4R0yHvyLkxbOEXA,WgwWO0CWTQmS8mVRY3npt1A,W76YdvA_LQqaesqSamkS1Eg
2018-05-31T21:38:18,Nuno,BXjpMKJm4R0yHvyLkxbOEXA,WgwWO0CWTQmS8mVRY3npt1A,WwHP6ORl6Qc-Ahj5WBCwY3Q
2018-05-31T21:39:07,Nuno,BokNI6UtEQLaIgP6-lgEPSQ,W-bL7bN5PRhaFnGp_gSDZdA,WX4ilAiSVRb2VkDhvSFaWAg
2018-05-31T21:39:07,Nuno,BokNI6UtEQLaIgP6-lgEPSQ,W-bL7bN5PRhaFnGp_gSDZdA,WWiO4IeVhRoCbykwOfdJtyg
2018-05-31T21:39:07,Nuno,BokNI6UtEQLaIgP6-lgEPSQ,W-bL7bN5PRhaFnGp_gSDZdA,WA_uhoMU6Swu95eO5NJIzRg
2018-05-31T21:39:07,Nuno,BokNI6UtEQLaIgP6-lgEPSQ,W-bL7bN5PRhaFnGp_gSDZdA,WcmFKjTdMS4iJ-EGkNSvjaA
2018-05-31T21:39:22,Nuno,BqRYfhwj5SoK-jLrzxuUZnA,WNFKNY39sR-qMwPJ6_bdGpA,W9I0N2wZMSX-ptqFic8iKSw
2018-05-31T21:39:22,Nuno,BqRYfhwj5SoK-jLrzxuUZnA,WNFKNY39sR-qMwPJ6_bdGpA,Wxiyjdx7EQKiORKpFU2GbrQ
2018-05-31T21:39:22,Nuno,BqRYfhwj5SoK-jLrzxuUZnA,WNFKNY39sR-qMwPJ6_bdGpA,WGQePl3qIQVeXrARs07zf3w
2018-05-31T21:39:42,Nuno,Bu9DJGetnSoafZCpo6KEO4w,WlrhTrhtUS9u_wsUz5wdl_A,WPNjybFtiQQi7GlhefPH7FQ
2018-05-31T21:39:42,Nuno,Bu9DJGetnSoafZCpo6KEO4w,WlrhTrhtUS9u_wsUz5wdl_A,Wc2oQvDTyR_aFpFsVAiCvvw
2018-05-31T21:39:42,Nuno,Bu9DJGetnSoafZCpo6KEO4w,WlrhTrhtUS9u_wsUz5wdl_A,WTjkRb-v-Q5O-SmplhIp_zw
2018-05-31T21:39:42,Nuno,Bu9DJGetnSoafZCpo6KEO4w,WlrhTrhtUS9u_wsUz5wdl_A,W687bczJfTq-aH4E9ar1Qnw
2018-05-31T21:40:35,Nuno,BlIPp2xBHSI-BH58uErCulw,Wsy6EBV8GSWWbsMf3oVBJXA,WRBb0HCN3QBGAPrszZ9s6Pw
2018-05-31T21:40:35,Nuno,BlIPp2xBHSI-BH58uErCulw,Wsy6EBV8GSWWbsMf3oVBJXA,WfNg8JDApQouAZB3NFWW9cw
2018-05-31T21:40:35,Nuno,BlIPp2xBHSI-BH58uErCulw,Wsy6EBV8GSWWbsMf3oVBJXA,WyaV-qB6oTGiX_wfEt4kN3w
2018-05-31T21:40:35,Nuno,BlIPp2xBHSI-BH58uErCulw,Wsy6EBV8GSWWbsMf3oVBJXA,W8No46173R_a5vChY5FnHSg
2018-05-31T21:40:54,Nuno,BjI_1aWoOStmPB7Mr-uZu_g,WkJPKp4bUSX2RvPTMXg9vKA,WYrLvNuh3SZ2ThDayXjHnNg
2018-05-31T21:40:54,Nuno,BjI_1aWoOStmPB7Mr-uZu_g,WkJPKp4bUSX2RvPTMXg9vKA,WYUyADmjkTMOtMmmYc8sang
2018-05-31T21:40:54,Nuno,BjI_1aWoOStmPB7Mr-uZu_g,WkJPKp4bUSX2RvPTMXg9vKA,W7Ycy8GwxQF64ciTIw-atPg
2018-05-31T21:40:54,Nuno,BjI_1aWoOStmPB7Mr-uZu_g,WkJPKp4bUSX2RvPTMXg9vKA,WF-g9HcSXRraDKXX3aQ-0lg
2018-05-31T21:41:23,Nuno,BSD-gw8msQIuMkABSJ-jHqQ,Wh0hg4KVISLatxatpxZEDCw,Wf-jOr0aDTzGjLO__X3yQ2g
2018-05-31T21:41:23,Nuno,BSD-gw8msQIuMkABSJ-jHqQ,Wh0hg4KVISLatxatpxZEDCw,WpthWgkh8Qg2Yw4vbsj0luw
2018-05-31T21:41:23,Nuno,BSD-gw8msQIuMkABSJ-jHqQ,Wh0hg4KVISLatxatpxZEDCw,WUeZ6ma6BRN60eG3qjuKpkQ
2018-05-31T21:41:23,Nuno,BSD-gw8msQIuMkABSJ-jHqQ,Wh0hg4KVISLatxatpxZEDCw,Wy0t16oQhSIKpmOlfG3IJWg
2018-05-31T21:41:38,Nuno,BpR1B6teMTNa_F_Gj_4iosg,WKrKrWwk9SrOr5UwoP0_WRQ,WDZn_vSVpRViBt5cnP7h3Sw
2018-05-31T21:41:38,Nuno,BpR1B6teMTNa_F_Gj_4iosg,WKrKrWwk9SrOr5UwoP0_WRQ,WykTBXZEUT5uq9AZQ5Ak-8A
2018-05-31T21:41:38,Nuno,BpR1B6teMTNa_F_Gj_4iosg,WKrKrWwk9SrOr5UwoP0_WRQ,WInoYmB7cQXe-dMFZ7Tci_A
